From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_001099756	-3.99	0.0791	248.76	55638	Homo sapiens	syntabulin(SYBU)	SYBU
NM_001099772	-4.25	0.116	2485.78	1580	Homo sapiens	cytochrome P450 family 4 subfamily B member 1(CYP4B1)	CYP4B1
NM_001099780	-3.06	0.179	8.32	122706	Homo sapiens	proteasome subunit beta 11(PSMB11)	PSMB11
NM_001099786	-3.52	0.357	17.08	3384	Homo sapiens	intercellular adhesion molecule 2(ICAM2)	ICAM2
NM_001099787	-2.11	0.378	16.47	3384	Homo sapiens	intercellular adhesion molecule 2(ICAM2)	ICAM2
NM_001099789	-1.69	0.483	14.88	3384	Homo sapiens	intercellular adhesion molecule 2(ICAM2)	ICAM2
NM_001099855	-1.03	0.49	7.92	4168	Homo sapiens	MCF.2 cell line derived transforming sequence(MCF2)	MCF2
NM_001099921	-4.51	0.315	43.41	139604	Homo sapiens	MAGE family member B16(MAGEB16)	MAGEB16
NM_001099951	-1	0.0868	16.47	730112	Homo sapiens	family with sequence similarity 166 member B(FAM166B)	fam166b
NM_001100117	-3.69	0.127	3881.11	9699	Homo sapiens	regulating synaptic membrane exocytosis 2(RIMS2)	RIMS2
NM_001100388	-4.27	0.357	102.54	399949	Homo sapiens	chromosome 11 open reading frame 88(C11orf88)	C11orf88
NM_001100390	-1.46	0.165	11443.85	23288	Homo sapiens	IQ motif containing E(IQCE)	IQCE
NM_001100396	-1.4	0.476	2.93	129852	Homo sapiens	chromosome 2 open reading frame 73(C2orf73)	c2orf73
NM_001100607	-3.16	0.39	138.9	51156	Homo sapiens	serpin family A member 10(SERPINA10)	SERPINA10
NM_001100631	-1.18	0.347	2.27	653606	Homo sapiens	PRAME family member 22(PRAMEF22)	PRAMEF22
NM_001100817	-5.71	0.195	52.33	728929	Homo sapiens	transcription elongation factor B subunit 3C like(TCEB3CL)	TCEB3CL
NM_001100875	-5.8	0.0595	39.43	162333	Homo sapiens	membrane associated ring-CH-type finger 10(MARCH10)	MARCH10
NM_001100878	-2.19	0.202	17258.75	642475	Homo sapiens	maestro heat like repeat family member 6(MROH6)	MROH6
NM_001100913	-1.54	0.0508	24989.96	23241	Homo sapiens	phosphofurin acidic cluster sorting protein 2(PACS2)	PACS2
NM_001101312	-5.37	0.212	41.33	28959	Homo sapiens	transmembrane protein 176B(TMEM176B)	TMEM176B
NM_001101313	-6.47	0.332	88.73	28959	Homo sapiens	transmembrane protein 176B(TMEM176B)	TMEM176B
NM_001101314	-4.18	0.194	18.14	28959	Homo sapiens	transmembrane protein 176B(TMEM176B)	TMEM176B
NM_001101357	-4.9	0.174	525.56	347475	Homo sapiens	coiled-coil domain containing 160(CCDC160)	CCDC160
NM_001101376	-2.35	0.233	172.97	440585	Homo sapiens	family with sequence similarity 183 member A(FAM183A)	FAM183A
NM_001101387	-3.34	0.335	22.86	644139	Homo sapiens	phosphoinositide interacting regulator of transient receptor potential channels(PIRT)	PIRT
NM_001101389	-6.57	0.148	94.71	644672	Homo sapiens	claudin 25(CLDN25)	CLDN25
NM_001101404	-1.67	0.342	31.04	646892	Homo sapiens	SH2 domain containing 7(SH2D7)	SH2D7
NM_001101419	-7.06	0.118	525.68	84215	Homo sapiens	zinc finger protein 541(ZNF541)	znf541
NM_001101421	-1.05	0.123	22.9	283446	Homo sapiens	myosin IH(MYO1H)	MYO1H
NM_001101669	-2.05	0.0929	28886.82	8821	Homo sapiens	inositol polyphosphate-4-phosphatase type II B(INPP4B)	INPP4B
NM_001101672	-1	0.257	3026.99	51222	Homo sapiens	zinc finger protein 219(ZNF219)	ZNF219
NM_001101676	-1.58	0.0673	15974.29	401474	Homo sapiens	sterile alpha motif domain containing 12(SAMD12)	SAMD12
NM_001102366	-2.01	0.286	1352.66	80017	Homo sapiens	chromosome 14 open reading frame 159(C14orf159)	c14orf159
NM_001102368	-1.3	0.367	8696.91	80017	Homo sapiens	chromosome 14 open reading frame 159(C14orf159)	c14orf159
NM_001102386	-3.71	0.171	44.5	346562	Homo sapiens	G protein subunit alpha transducin 3(GNAT3)	GNAT3
NM_001102416	-4.12	0.238	17.35	3827	Homo sapiens	kininogen 1(KNG1)	kng1
NM_001102450	-3.26	0.146	9.56	85397	Homo sapiens	regulator of G-protein signaling 8(RGS8)	RGS8
NM_001102469	-1.04	0.347	2.06	643418	Homo sapiens	lipase family member N(LIPN)	LIPN
NM_001102559	-1.99	0.0782	9804.46	84513	Homo sapiens	phospholipid phosphatase 5(PLPP5)	PLPP5
NM_001102560	-1.53	0.0836	6167.13	84513	Homo sapiens	phospholipid phosphatase 5(PLPP5)	PLPP5
NM_001102564	-1.01	0.255	3372.39	112752	Homo sapiens	intraflagellar transport 43(IFT43)	IFT43
NM_001102566	-8.99	0.237	3105.38	654790	Homo sapiens	Purkinje cell protein 4 like 1(PCP4L1)	pcp4l1
NM_001102598	-2.81	0.421	3.7	125931	Homo sapiens	carcinoembryonic antigen related cell adhesion molecule 20(CEACAM20)	CEACAM20
NM_001102599	-2.78	0.423	3.8	125931	Homo sapiens	carcinoembryonic antigen related cell adhesion molecule 20(CEACAM20)	CEACAM20
NM_001102605	-1.64	0.0817	4446.14	3614	Homo sapiens	inosine monophosphate dehydrogenase 1(IMPDH1)	IMPDH1
NM_001102609	-7.34	0.349	44.85	133874	Homo sapiens	chromosome 5 open reading frame 58(C5orf58)	C5orf58
NM_001102658	-7.74	0.26	7075.86	196993	Homo sapiens	cancer/testis antigen 62(CT62)	CT62
NM_001103	-4.25	0.284	188.5	88	Homo sapiens	actinin alpha 2(ACTN2)	ACTN2
NM_001103146	-1.36	0.148	13440.72	26058	Homo sapiens	GRB10 interacting GYF protein 2(GIGYF2)	GIGYF2
NM_001103147	-2.02	0.394	2752.79	26058	Homo sapiens	GRB10 interacting GYF protein 2(GIGYF2)	GIGYF2
NM_001103148	-1.19	0.229	2513.14	26058	Homo sapiens	GRB10 interacting GYF protein 2(GIGYF2)	GIGYF2
NM_001103150	-7.97	0.347	15029.81	114824	Homo sapiens	paraneoplastic Ma antigen family member 5(PNMA5)	PNMA5
NM_001103151	-4.22	0.354	582.63	114824	Homo sapiens	paraneoplastic Ma antigen family member 5(PNMA5)	PNMA5
NM_001103169	-1.77	0.503	11.28	126767	Homo sapiens	arylacetamide deacetylase like 3(AADACL3)	AADACL3
NM_001103170	-3.7	0.383	45.69	126767	Homo sapiens	arylacetamide deacetylase like 3(AADACL3)	AADACL3
NM_001103176	-2.35	0.347	5.09	285888	Homo sapiens	canopy FGF signaling regulator 1(CNPY1)	CNPY1
NM_001103184	-2.2	0.0809	14687.57	342184	Homo sapiens	formin 1(FMN1)	FMN1
NM_001104544	-3.77	0.344	152.64	55026	Homo sapiens	transmembrane protein 255A(TMEM255A)	TMEM255A
NM_001104545	-3.92	0.354	69.91	55026	Homo sapiens	transmembrane protein 255A(TMEM255A)	TMEM255A
NM_001104548	-3.95	0.0932	1313.71	642587	Homo sapiens	MIR205 host gene(MIR205HG)	MIR205HG
NM_001104577	-4.06	0.199	517.16	55065	Homo sapiens	solute carrier family 52 member 1(SLC52A1)	SLC52A1
NM_001104586	-3.34	0.0974	1402.85	79800	Homo sapiens	calcium responsive transcription factor(CARF)	CARF
NM_001104629	-4.53	0.221	34583.18	55286	Homo sapiens	chromosome 4 open reading frame 19(C4orf19)	C4ORF19
NM_001104631	-1.4	0.441	237	5144	Homo sapiens	phosphodiesterase 4D(PDE4D)	PDE4D
NM_001105205	-1.06	0.151	2350.45	23623	Homo sapiens	RUN and SH3 domain containing 1(RUSC1)	RUSC1
NM_001105243	-5.48	0.338	9871	57526	Homo sapiens	protocadherin 19(PCDH19)	PCDH19
NM_001105250	-2.01	0.471	2256.3	9369	Homo sapiens	neurexin 3(NRXN3)	NRXN3
NM_001105528	-10.41	0.347	614.76	374864	Homo sapiens	coiled-coil domain containing 178(CCDC178)	CCDC178
NM_001105529	-6.21	0.0752	20131.68	10396	Homo sapiens	ATPase phospholipid transporting 8A1(ATP8A1)	ATP8A1
NM_001105539	-1.28	0.121	22778.74	65986	Homo sapiens	zinc finger and BTB domain containing 10(ZBTB10)	ZBTB10
NM_001105549	-2.29	0.184	1378.09	55769	Homo sapiens	zinc finger protein 83(ZNF83)	ZNF83
NM_001105552	-1.31	0.182	1325.48	55769	Homo sapiens	zinc finger protein 83(ZNF83)	ZNF83
NM_001105554	-1.91	0.274	454.43	55769	Homo sapiens	zinc finger protein 83(ZNF83)	ZNF83
NM_001105558	-1.41	0.361	56.25	494551	Homo sapiens	WEE1 homolog 2(WEE2)	WEE2
NM_001105565	-1.75	0.247	102.46	219537	Homo sapiens	smoothelin like 1(SMTNL1)	SMTNL1
NM_001105578	-1.24	0.203	465.83	256126	Homo sapiens	synaptonemal complex central element protein 2(SYCE2)	SYCE2
NM_001105662	-1.15	0.347	2.22	391627	Homo sapiens	ubiquitin specific peptidase 17-like family member 9, pseudogene(USP17L9P)	USP17L9P
NM_001105669	-1.6	0.387	6.64	164118	Homo sapiens	tetratricopeptide repeat domain 24(TTC24)	TTC24
NM_001106	-1.46	0.191	15549.62	93	Homo sapiens	activin A receptor type 2B(ACVR2B)	ACVR2B
NM_001109659	-4.3	0.0767	97.53	146378	Homo sapiens	chromosome 16 open reading frame 92(C16orf92)	C16orf92
NM_001109660	-4.67	0.102	126.51	146378	Homo sapiens	chromosome 16 open reading frame 92(C16orf92)	C16orf92
NM_001109763	-8.01	0.134	3053.71	146395	Homo sapiens	GSG1 like(GSG1L)	GSG1L
NM_001109878	-5.9	0.31	87.96	50945	Homo sapiens	T-box 22(TBX22)	TBX22
NM_001109879	-4.84	0.271	42.93	50945	Homo sapiens	T-box 22(TBX22)	TBX22
NM_001109903	-1.82	0.0869	1273.45	84900	Homo sapiens	ring finger protein, transmembrane 2(RNFT2)	RNFT2
NM_001110215	-1.53	0.366	128.37	79019	Homo sapiens	centromere protein M(CENPM)	CENPM
NM_001110219	-3.52	0.181	8.2	10804	Homo sapiens	gap junction protein beta 6(GJB6)	GJB6
NM_001110220	-2.86	0.236	7.32	10804	Homo sapiens	gap junction protein beta 6(GJB6)	GJB6
NM_001110221	-2.4	0.36	5.15	10804	Homo sapiens	gap junction protein beta 6(GJB6)	GJB6
NM_001110354	-1.93	0.228	668.6	7784	Homo sapiens	zona pellucida glycoprotein 3(ZP3)	ZP3
NM_001110781	-1.06	0.0976	9828.4	728661	Homo sapiens	solute carrier family 35 member E2B(SLC35E2B)	slc35e2b
NM_001111061	-1.94	0.197	5.43	4808	Homo sapiens	nescient helix-loop-helix 2(NHLH2)	NHLH2
NM_001111113	-1.17	0.163	779.7	3093	Homo sapiens	ubiquitin conjugating enzyme E2 K(UBE2K)	UBE2K
NM_001111125	-1.27	0.234	4183.89	23096	Homo sapiens	IQ motif and Sec7 domain 2(IQSEC2)	IQSEC2
NM_001111283	-1.53	0.117	23.77	3479	Homo sapiens	insulin like growth factor 1(IGF1)	IGF1
NM_001111284	-1.22	0.158	32.06	3479	Homo sapiens	insulin like growth factor 1(IGF1)	IGF1
NM_001111285	-4.01	0.347	0.06	3479	Homo sapiens	insulin like growth factor 1(IGF1)	IGF1
NM_001112704	-2.78	0.412	260.49	11023	Homo sapiens	ventral anterior homeobox 1(VAX1)	VAX1
NM_001112706	-5.48	0.259	6329.57	85477	Homo sapiens	scinderin(SCIN)	SCIN
NM_001112707	-1.11	0.0526	4999.32	11011	Homo sapiens	tousled like kinase 2(TLK2)	TLK2
NM_001112719	-1.52	0.444	1492.2	22998	Homo sapiens	LIM and calponin homology domains 1(LIMCH1)	LIMCH1
NM_001112812	-1.83	0.0965	6.8	2893	Homo sapiens	glutamate ionotropic receptor AMPA type subunit 4(GRIA4)	GRIA4
NM_001113324	-1.31	0.0636	9842.67	100134934	Homo sapiens	TEN1, CST complex subunit(TEN1)	TEN1
NM_001113382	-5.52	0.242	373.41	90342	Homo sapiens	fer-1 like family member 5(FER1L5)	FER1L5
NM_001113397	-2.96	0.412	12706.15	151126	Homo sapiens	zinc finger protein 385B(ZNF385B)	ZNF385B
NM_001113475	-1.28	0.384	576.72	122945	Homo sapiens	NADP dependent oxidoreductase domain containing 1(NOXRED1)	NOXRED1
NM_001113492	-1.73	0.221	106936.34	10801	Homo sapiens	septin 9(SEPT9)	SEPT9
NM_001113512	-2.61	0.167	2195.62	8874	Homo sapiens	Rho guanine nucleotide exchange factor 7(ARHGEF7)	ARHGEF7
NM_001113535	-3.25	0.0978	4.66	2350	Homo sapiens	folate receptor beta(FOLR2)	FOLR2
NM_001113536	-3.13	0.106	4.23	2350	Homo sapiens	folate receptor beta(FOLR2)	FOLR2
NM_001113567	-2.14	0.157	1945.58	388341	Homo sapiens	leucine rich repeat containing 75A(LRRC75A)	LRRC75A
NM_001113575	-1.15	0.361	394.86	51265	Homo sapiens	cyclin dependent kinase like 3(CDKL3)	CDKL3
NM_001113738	-1.01	0.0661	4207.87	51326	Homo sapiens	ADP ribosylation factor like GTPase 17A(ARL17A)	ARL17A
NM_001114094	-7.92	0.0604	241.85	29760	Homo sapiens	B-cell linker(BLNK)	BLNK
NM_001114099	-1.84	0.125	12495.2	26470	Homo sapiens	seizure related 6 homolog like 2(SEZ6L2)	SEZ6L2
NM_001114108	-5.16	0.0925	35.76	55001	Homo sapiens	tetratricopeptide repeat domain 22(TTC22)	TTC22
NM_001114122	-1.75	0.164	524.53	1111	Homo sapiens	checkpoint kinase 1(CHEK1)	CHEK1
NM_001114135	-1.08	0.388	1024.53	2039	Homo sapiens	dematin actin binding protein(DMTN)	DMTN
NM_001114171	-1.62	0.391	1563.89	2354	Homo sapiens	FosB proto-oncogene, AP-1 transcription factor subunit(FOSB)	FOSB
NM_001114382	-1.85	0.0579	20399.23	7249	Homo sapiens	tuberous sclerosis 2(TSC2)	TSC2
NM_001114403	-3.08	0.209	1474.22	100134938	Homo sapiens	uroplakin 3B-like(UPK3BL)	UPK3BL
NM_001114598	-5.61	0.102	48.75	554235	Homo sapiens	aspartate dehydrogenase domain containing(ASPDH)	ASPDH
NM_001114759	-3.39	0.303	10.48	257101	Homo sapiens	zinc finger protein 683(ZNF683)	ZNF683
NM_001114974	-4.63	0.199	283.54	342527	Homo sapiens	smoothelin like 2(SMTNL2)	SMTNL2
NM_001115016	-1.22	0.229	2416.14	55683	Homo sapiens	KAT8 regulatory NSL complex subunit 3(KANSL3)	KANSL3
NM_001115116	-1.84	0.111	30.41	79998	Homo sapiens	ankyrin repeat domain 53(ANKRD53)	ANKRD53
NM_001116	-1.14	0.175	86749.39	115	Homo sapiens	adenylate cyclase 9(ADCY9)	ADCY9
NM_001119	-2.78	0.194	17235.22	118	Homo sapiens	adducin 1(ADD1)	ADD1
NM_001122646	-6.05	0.226	368.59	51252	Homo sapiens	family with sequence similarity 178 member B(FAM178B)	FAM178B
NM_001122670	-1.11	0.101	16698.88	5255	Homo sapiens	phosphorylase kinase regulatory subunit alpha 1(PHKA1)	PHKA1
NM_001122679	-1.04	0.546	2475.59	57451	Homo sapiens	teneurin transmembrane protein 2(TENM2)	TENM2
NM_001122740	-10.36	0.0791	11693.64	2099	Homo sapiens	estrogen receptor 1(ESR1)	ESR1
NM_001122752	-1.15	0.514	2262.42	5274	Homo sapiens	serpin family I member 1(SERPINI1)	SERPINI1
NM_001122770	-1.19	0.0533	1406.83	84614	Homo sapiens	zinc finger and BTB domain containing 37(ZBTB37)	ZBTB37
NM_001122833	-2.61	0.118	105.75	56164	Homo sapiens	serine/threonine kinase 31(STK31)	STK31
NM_001122834	-2.92	0.0577	2839.17	55733	Homo sapiens	hedgehog acyltransferase(HHAT)	HHAT
NM_001122839	-1.15	0.195	3009.83	55974	Homo sapiens	solute carrier family 50 member 1(SLC50A1)	SLC50A1
NM_001122841	-6.86	0.33	59.83	79981	Homo sapiens	FERM domain containing 1(FRMD1)	FRMD1
NM_001122847	-3.93	0.24	165.09	6539	Homo sapiens	solute carrier family 6 member 12(SLC6A12)	SLC6A12
NM_001122848	-5.64	0.312	577.73	6539	Homo sapiens	solute carrier family 6 member 12(SLC6A12)	SLC6A12
NM_001122955	-1.54	0.0762	1520.72	26580	Homo sapiens	BSCL2, seipin lipid droplet biogenesis associated(BSCL2)	BSCL2
NM_001123041	-3.11	0.0773	18.88	729230	Homo sapiens	C-C motif chemokine receptor 2(CCR2)	CCR2
NM_001123066	-2.62	0.106	3390.06	4137	Homo sapiens	microtubule associated protein tau(MAPT)	MAPT
NM_001123067	-6.16	0.116	11630.64	4137	Homo sapiens	microtubule associated protein tau(MAPT)	MAPT
NM_001123375	-1.81	0.236	183.28	653604	Homo sapiens	histone cluster 2 H3 family member d(HIST2H3D)	hist2h3d
NM_001123387	-2.08	0.29	0.24	81872	Homo sapiens	keratin associated protein 2-1(KRTAP2-1)	Krtap2-1
NM_001124756	-1.44	0.13	1125.77	80336	Homo sapiens	poly(A) binding protein cytoplasmic 1 like(PABPC1L)	PABPC1L
NM_001124758	-1.52	0.291	8250.98	124976	Homo sapiens	sphingolipid transporter 2(SPNS2)	SPNS2
NM_001125	-2.61	0.134	535.97	141	Homo sapiens	ADP-ribosylarginine hydrolase(ADPRH)	ADPRH
NM_001126044	-7.31	0.347	159.1	5733	Homo sapiens	prostaglandin E receptor 3(PTGER3)	ptger3
NM_001126056	-2.63	0.0927	331.43	93099	Homo sapiens	dermokine(DMKN)	DMKN
NM_001126057	-2.63	0.0984	291.82	93099	Homo sapiens	dermokine(DMKN)	DMKN
NM_001126058	-3.37	0.0946	230.61	93099	Homo sapiens	dermokine(DMKN)	DMKN
NM_001126059	-7.59	0.0606	325.43	93099	Homo sapiens	dermokine(DMKN)	DMKN
NM_001126060	-4.5	0.086	793.16	9722	Homo sapiens	nitric oxide synthase 1 adaptor protein(NOS1AP)	NOS1AP
NM_001126107	-7.21	0.165	607.92	6559	Homo sapiens	solute carrier family 12 member 3(SLC12A3)	SLC12A3
NM_001126108	-3.66	0.261	51.92	6559	Homo sapiens	solute carrier family 12 member 3(SLC12A3)	SLC12A3
NM_001126240	-1.15	0.113	242.49	7161	Homo sapiens	tumor protein p73(TP73)	TP73
NM_001126241	-1.59	0.153	297.93	7161	Homo sapiens	tumor protein p73(TP73)	TP73
NM_001126339	-5.47	0.182	1000.29	79178	Homo sapiens	thiamine triphosphatase(THTPA)	THTPA
NM_001127179	-7.2	0.292	147.18	4647	Homo sapiens	myosin VIIA(MYO7A)	MYO7A
NM_001127180	-2.44	0.184	261.61	4647	Homo sapiens	myosin VIIA(MYO7A)	MYO7A
NM_001127198	-1.45	0.316	3014.5	11322	Homo sapiens	transmembrane channel like 6(TMC6)	TMC6
NM_001127200	-9.97	0.347	0	26749	Homo sapiens	G antigen 2E(GAGE2E)	GAGE2E
NM_001127208	-1.46	0.0995	41020.55	54790	Homo sapiens	tet methylcytosine dioxygenase 2(TET2)	TET2
NM_001127212	-10.27	0.347	3.19	729447	Homo sapiens	G antigen 2A(GAGE2A)	GAGE2A
NM_001127213	-1	0.416	30426.85	4061	Homo sapiens	lymphocyte antigen 6 complex, locus E(LY6E)	LY6E
NM_001127214	-1.27	0.158	1259.97	197322	Homo sapiens	acyl-CoA synthetase family member 3(ACSF3)	ACSF3
NM_001127215	-1.77	0.0636	240.74	2672	Homo sapiens	growth factor independent 1 transcriptional repressor(GFI1)	GFI1
NM_001127216	-1.99	0.0641	264.15	2672	Homo sapiens	growth factor independent 1 transcriptional repressor(GFI1)	GFI1
NM_001127231	-2.3	0.359	14344.96	26053	Homo sapiens	autism susceptibility candidate 2(AUTS2)	AUTS2
NM_001127232	-2.06	0.0622	477.48	26053	Homo sapiens	autism susceptibility candidate 2(AUTS2)	AUTS2
NM_001127241	-1.96	0.207	2531.61	27113	Homo sapiens	BCL2 binding component 3(BBC3)	BBC3
NM_001127255	-2.88	0.242	7.35	199713	Homo sapiens	NLR family pyrin domain containing 7(NLRP7)	NLRP7
NM_001127345	-2.2	0.347	0.22	729428	Homo sapiens	G antigen 12B(GAGE12B)	GAGE12B
NM_001127364	-1.11	0.471	422.03	340277	Homo sapiens	family with sequence similarity 221 member A(FAM221A)	FAM221A
NM_001127365	-1.86	0.265	254.63	340277	Homo sapiens	family with sequence similarity 221 member A(FAM221A)	FAM221A
NM_001127389	-2.16	0.297	52.19	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-2.15	0.34	44.71	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-2.15	0.34	44.71	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-2.15	0.34	44.71	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-2.15	0.34	44.56	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-2.15	0.34	44.56	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127389	-1.62	0.347	3.08	653545	Homo sapiens	double homeobox 4 like 5(DUX4L5)	DUX4L5
NM_001127444	-1.26	0.237	99.09	948	Homo sapiens	CD36 molecule(CD36)	CD36
NM_001127448	-4.12	0.13	3773.67	18	Homo sapiens	4-aminobutyrate aminotransferase(ABAT)	ABAT
NM_001127460	-1.24	0.156	2220.95	9924	Homo sapiens	PAN2 poly(A) specific ribonuclease subunit(PAN2)	PAN2
NM_001127489	-1.17	0.129	46.97	486	Homo sapiens	FXYD domain containing ion transport regulator 2(FXYD2)	fxyd2
NM_001127501	-1.53	0.294	322.73	249	Homo sapiens	alkaline phosphatase, liver/bone/kidney(ALPL)	ALPL
NM_001127505	-1.43	0.204	5483.34	427	Homo sapiens	N-acylsphingosine amidohydrolase 1(ASAH1)	ASAH1
NM_001127583	-1.18	0.121	2969.09	51147	Homo sapiens	inhibitor of growth family member 4(ING4)	ING4
NM_001127608	-7.68	0.305	2447.86	9413	Homo sapiens	family with sequence similarity 189 member A2(FAM189A2)	FAM189A2
NM_001127628	-6.16	0.0897	10022.83	2203	Homo sapiens	fructose-bisphosphatase 1(FBP1)	FBP1
NM_001127651	-3.76	0.362	621.15	4688	Homo sapiens	neutrophil cytosolic factor 2(NCF2)	NCF2
NM_001127662	-1.54	0.185	1502.53	2934	Homo sapiens	gelsolin(GSN)	GSN
NM_001127663	-1.85	0.0744	1268.3	2934	Homo sapiens	gelsolin(GSN)	GSN
NM_001127665	-1.6	0.172	1229.2	2934	Homo sapiens	gelsolin(GSN)	GSN
NM_001127666	-1.71	0.0605	5008.94	2934	Homo sapiens	gelsolin(GSN)	GSN
NM_001127667	-2	0.089	5134.1	2934	Homo sapiens	gelsolin(GSN)	GSN
NM_001127691	-4.16	0.164	199.8	6007	Homo sapiens	Rh blood group D antigen(RHD)	rhd
NM_001127698	-4.91	0.258	182.24	11005	Homo sapiens	serine peptidase inhibitor, Kazal type 5(SPINK5)	SPINK5
NM_001127699	-4.38	0.185	74.32	11005	Homo sapiens	serine peptidase inhibitor, Kazal type 5(SPINK5)	SPINK5
NM_001127700	-7.37	0.118	1578.41	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127701	-5.22	0.243	2017.16	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127702	-4.08	0.124	532.48	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127703	-7.08	0.0511	6863.41	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127706	-5.51	0.0816	5176.89	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127707	-3.71	0.0868	1432.79	5265	Homo sapiens	serpin family A member 1(SERPINA1)	serpina1
NM_001127708	-6.13	0.347	69.85	10216	Homo sapiens	proteoglycan 4(PRG4)	PRG4
NM_001127709	-7.37	0.347	165.81	10216	Homo sapiens	proteoglycan 4(PRG4)	PRG4
NM_001127710	-8.74	0.347	428.06	10216	Homo sapiens	proteoglycan 4(PRG4)	PRG4
NM_001127713	-1.96	0.111	1067.79	51062	Homo sapiens	atlastin GTPase 1(ATL1)	ATL1
NM_001127717	-1.17	0.13	6318.25	3909	Homo sapiens	laminin subunit alpha 3(LAMA3)	LAMA3
NM_001127718	-1.01	0.17	4028.99	3909	Homo sapiens	laminin subunit alpha 3(LAMA3)	LAMA3
NM_001127896	-8.29	0.0957	3157.74	64377	Homo sapiens	carbohydrate sulfotransferase 8(CHST8)	CHST8
NM_001128076	-2.66	0.347	6.32	388333	Homo sapiens	speedy/RINGO cell cycle regulator family member E4(SPDYE4)	SPDYE4
NM_001128126	-1.14	0.182	384	11154	Homo sapiens	adaptor related protein complex 4 sigma 1 subunit(AP4S1)	AP4S1
NM_001128127	-1.32	0.372	387.06	2710	Homo sapiens	glycerol kinase(GK)	gk
NM_001128203	-1.45	0.267	1349.33	11145	Homo sapiens	phospholipase A2 group XVI(PLA2G16)	PLA2G16
NM_001128210	-1.2	0.39	18557.99	200734	Homo sapiens	sprouty related EVH1 domain containing 2(SPRED2)	SPRED2
NM_001128220	-1.83	0.0853	9462.05	9686	Homo sapiens	vestigial like family member 4(VGLL4)	VGLL4
NM_001128228	-1.65	0.0652	19162.79	286262	Homo sapiens	taperin(TPRN)	TPRN
NM_001128310	-1.88	0.168	76.68	8404	Homo sapiens	SPARC like 1(SPARCL1)	SPARCL1
NM_001128423	-3.62	0.0954	1687.48	255027	Homo sapiens	MPV17 mitochondrial inner membrane protein like(MPV17L)	MPV17L
NM_001128428	-1.68	0.527	774.24	56884	Homo sapiens	follistatin like 5(FSTL5)	FSTL5
NM_001128590	-1.72	0.158	49.62	1589	Homo sapiens	cytochrome P450 family 21 subfamily A member 2(CYP21A2)	CYP21A2
NM_001128610	-1.16	0.0708	28059.91	9101	Homo sapiens	ubiquitin specific peptidase 8(USP8)	USP8
NM_001128612	-1.33	0.256	1620.38	84304	Homo sapiens	nudix hydrolase 22(NUDT22)	NUDT22
